experiment_name,instance_name,algorithm_name,seed,T,gamma,u_star,final_utility,mean_utility,final_gap,mean_gap,final_avg_weight_gap,final_time_avg_gap,l1_error_to_w_star,final_w_0,final_w_1,final_w_2,final_w_3,w_star_0,w_star_1,w_star_2,w_star_3
variance_suite,beta_mixture_4,variance_mirror_ascent,3400,1500,0.02,0.10148558758314852,0.09916956113784725,0.09467028391894042,0.002316026445301267,0.0068153036642081034,0.006757661456872621,0.006815303664208102,0.07007565336906196,0.45902188518859405,0.4659402881268749,0.04591385807411659,0.02912396861041462,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3500,1500,0.02,0.10148558758314852,0.0982437789631484,0.0928940966749337,0.0032418086200001195,0.008591490908214835,0.008568316145870225,0.008591490908214842,0.09557944082481823,0.445002088512791,0.4672081910747998,0.05433450877855255,0.03345521163385677,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3600,1500,0.02,0.10148558758314852,0.09912640469460604,0.09515060025428364,0.002359182888542477,0.006334987328864889,0.006277638418848902,0.006334987328864898,0.0702797400758212,0.4789599741673045,0.4459001557947847,0.047302103637482086,0.02783776640042866,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3700,1500,0.02,0.10148558758314852,0.09828077374206509,0.09314896355003484,0.003204813841083426,0.008336624033113665,0.008306153427051266,0.008336624033113686,0.09761303277823072,0.4637794135209049,0.4474140700899795,0.0569954182023895,0.03181109818672598,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3800,1500,0.02,0.10148558758314852,0.09850038906189074,0.09397820103124553,0.0029851985212577814,0.007507386551902982,0.007465855566741925,0.007507386551902993,0.0923030351604582,0.44919824430554556,0.4646502381142252,0.05598455973777313,0.030166957842456116,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3900,1500,0.02,0.10148558758314852,0.09883610698818118,0.09451727327753891,0.002649480594967335,0.006968314305609623,0.0068666009823068475,0.006968314305609631,0.07697993971794753,0.4664842353546006,0.4550257947864255,0.04623071779676343,0.032259252062210544,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4000,1500,0.02,0.10148558758314852,0.09920088794137055,0.09441554045104802,0.0022846996417779653,0.007070047132100489,0.007005206139884951,0.007070047132100482,0.07098293600199296,0.4586522574809454,0.46585627451805794,0.04765293813128787,0.02783852986970876,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4100,1500,0.02,0.10148558758314852,0.09847737644568938,0.09323681027192406,0.003008211137459138,0.008248777311224453,0.00818008742117926,0.008248777311224448,0.08629215738757888,0.4579963595623253,0.45885756174388503,0.048232968452670576,0.034913110241118976,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4200,1500,0.02,0.10148558758314852,0.09941015741691195,0.09512417022090523,0.0020754301662365693,0.006361417362243302,0.006254749840932716,0.006361417362243292,0.059926089788621885,0.45502823732587394,0.4750087177798149,0.04073457130631351,0.029228473587997544,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4300,1500,0.02,0.10148558758314852,0.09793983731939421,0.09325046169270361,0.0035457502637543103,0.008235125890444915,0.008163497058720715,0.008235125890444938,0.10653678045430454,0.43554732403885577,0.47118428573399185,0.06128950376665182,0.03197888646050065,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
